id,year,type,weight_lbs
2568,2021,3,1502
2569,2021,3,1502.7
2570,2021,3,1503
2571,2021,3,1503.5
2572,2021,4,1506
2573,2021,3,1506.5
2574,2021,4,1508
2575,2021,3,1508.4
2576,2021,3,1508.5
2577,2021,3,1509
2578,2021,3,1511
2579,2021,5,1512
2580,2021,3,1512.4
2581,2021,3,1512.5
2582,2021,3,1513
2583,2021,3,1515.5
2584,2021,3,1516.5
2585,2021,3,1521.5
2586,2021,4,1522
2587,2021,2,1526
2588,2021,4,1527.5
2589,2021,3,1528.5
2590,2021,4,1535
2591,2021,3,1540.5
2592,2021,5,1541
2593,2021,3,1542.1
2594,2021,3,1547
2595,2021,4,1548.7
2596,2021,4,1553
2597,2021,3,1555.4
2598,2021,3,1555.4
2599,2021,3,1559
2600,2021,3,1561.5
2601,2021,3,1566
2602,2021,4,1567
2603,2021,3,1568.6
2604,2021,4,1572
2605,2021,3,1573
2606,2021,3,1575
2607,2021,3,1575
2608,2021,4,1575.5
2609,2021,3,1576
2610,2021,3,1580
2611,2021,4,1584
2612,2021,4,1585.1
2613,2021,3,1590
2614,2021,4,1592
2615,2021,4,1595
2616,2021,3,1603.5
2617,2021,3,1604.5
2618,2021,4,1609.4
2619,2021,3,1610.5
2620,2021,3,1612
2621,2021,4,1612
2622,2021,3,1614
2623,2021,4,1616
2624,2021,2,1617
2625,2021,4,1618
2626,2021,4,1619
2627,2021,3,1619.5
2628,2021,3,1620.5
2629,2021,4,1622
2630,2021,3,1623
2631,2021,3,1625.5
2632,2021,3,1625.5
2633,2021,3,1631
2634,2021,4,1637.5
2635,2021,3,1638.5
2636,2021,3,1640.2
2637,2021,3,1642.5
2638,2021,4,1661
2639,2021,3,1663
2640,2021,4,1666.7
2641,2021,4,1667
2642,2021,3,1670
2643,2021,4,1672
2644,2021,3,1675.5
2645,2021,3,1676
2646,2021,3,1676
2647,2021,4,1677
2648,2021,3,1677
2649,2021,4,1678
2650,2021,4,1681
2651,2021,3,1685.4
2652,2021,3,1687.6
2653,2021,3,1691
2654,2021,3,1691.5
2655,2021,3,1695.5
2656,2021,4,1703
2657,2021,3,1705
2658,2021,3,1705.3
2659,2021,4,1707.5
2660,2021,4,1717
2661,2021,3,1721
2662,2021,4,1721.8
2663,2021,4,1722
2664,2021,3,1724
2665,2021,3,1728
2666,2021,3,1730
2667,2021,4,1735
2668,2021,3,1738
2669,2021,3,1740
2670,2021,4,1748
2671,2021,3,1751.6
2672,2021,3,1758.5
2673,2021,4,1759
2674,2021,4,1760.5
2675,2021,3,1761
2676,2021,3,1765
2677,2021,3,1767
2678,2021,3,1771
2679,2021,4,1777
2680,2021,4,1777
2681,2021,4,1778
2682,2021,4,1778.5
2683,2021,4,1781.3
2684,2021,4,1787.5
2685,2021,4,1788.5
2686,2021,3,1794.5
2687,2021,3,1797
2688,2021,5,1799.5
2689,2021,3,1800
2690,2021,4,1802.3
2691,2021,4,1803.5
2692,2021,4,1806
2693,2021,4,1813
2694,2021,4,1815
2695,2021,3,1822
2696,2021,3,1823
2697,2021,3,1824.3
2698,2021,3,1829
2699,2021,4,1846.5
2700,2021,3,1849.5
2701,2021,3,1857
2702,2021,3,1861.8
2703,2021,4,1870.5
2704,2021,4,1870.6
2705,2021,3,1883
2706,2021,3,1885
2707,2021,3,1887.5
2708,2021,4,1890
2709,2021,3,1893
2710,2021,3,1900
2711,2021,3,1905
2712,2021,4,1910
2713,2021,3,1911
2714,2021,4,1911.4
2715,2021,5,1915
2716,2021,2,1928.5
2717,2021,4,1935
2718,2021,3,1936
2719,2021,3,1939.5
2720,2021,4,1943
2721,2021,4,1955.5
2722,2021,5,1956
2723,2021,3,1959
2724,2021,3,1966.5
2725,2021,3,1976
2726,2021,3,1978.6
2727,2021,3,1979
2728,2021,3,1979.5
2729,2021,5,1992.5
2730,2021,4,2002
2731,2021,4,2003
2732,2021,4,2007
2733,2021,3,2027
2734,2021,4,2030
2735,2021,4,2030
2736,2021,3,2033.8
2737,2021,4,2034
2738,2021,3,2047
2739,2021,3,2061
2740,2021,4,2072.5
2741,2021,4,2078
2742,2021,3,2092
2743,2021,3,2096.5
2744,2021,4,2100
2745,2021,3,2110
2746,2021,3,2121.5
2747,2021,4,2133.5
2748,2021,4,2142
2749,2021,3,2143
2750,2021,4,2158.3
2751,2021,3,2164
2752,2021,3,2169.3
2753,2021,3,2191
2754,2021,4,2194.4
2755,2021,3,2195
2756,2021,3,2201
2757,2021,4,2218
2758,2021,4,2356
2759,2021,3,2356.7
2760,2021,4,2365
2761,2021,3,2376
2762,2021,4,2439.4
2763,2021,3,2517.7
2764,2021,3,2702.9
2765,2021,4,2520.1
2766,2021,4,2545.0
2767,2021,3,2570.0
2768,2021,3,2594.9
2769,2021,5,2619.8
2770,2021,3,2644.7
2771,2021,3,2669.7
2772,2021,4,2694.6
2773,2021,3,2719.5
2774,2021,4,2744.5
2775,2021,4,2769.4
2776,2021,3,2794.3
2777,2021,3,2819.3
2778,2021,3,2844.2
2779,2021,3,2869.1
2780,2021,4,2894.1
2781,2021,4,2919.0
2782,2021,3,2943.9
2783,2021,4,2968.9
2784,2021,3,2993.8
2785,2021,3,3018.7
2786,2021,3,3043.7
2787,2021,4,3068.6
2788,2021,4,3093.5
2789,2021,4,3118.4
2790,2021,4,3143.4
2791,2021,4,3168.3
2792,2021,3,3193.2
2793,2021,3,3218.2
2794,2021,4,3243.1
2795,2021,3,3268.0
2796,2021,3,3293.0
2797,2021,4,3317.9
2798,2021,3,3342.8
2799,2021,3,3367.8
2800,2021,4,3392.7
2801,2021,4,3417.6
2802,2021,4,3442.6
2803,2021,1,3467.5
2804,2021,3,3492.4
2805,2021,3,3517.4
2806,2021,4,3542.3
2807,2021,3,3567.2
2808,2021,4,3592.1
2809,2021,3,3617.1
2810,2021,4,3642.0
2811,2021,3,3666.9
2812,2021,4,3691.9
2813,2021,3,3716.8
2814,2021,4,3741.7
2815,2021,3,3766.7
2816,2021,4,3791.6
2817,2021,3,3816.5
2818,2021,3,3841.5
2819,2021,3,3866.4
2820,2021,3,3891.3
2821,2021,3,3916.3
2822,2021,3,3941.2
2823,2021,4,3966.1
2824,2021,4,3991.1
2825,2021,3,4016.0
2826,2021,3,4040.9
2827,2021,3,4065.8
2828,2021,4,4090.8
2829,2021,3,4115.7
2830,2021,3,4140.6
2831,2021,4,4165.6
2832,2021,3,4190.5
2833,2021,3,4215.4
2834,2021,3,4240.4
2835,2021,3,4265.3
2836,2021,3,4290.2
2837,2021,4,4315.2
2838,2021,4,4340.1
2839,2021,3,4365.0
2840,2021,4,4390.0
2841,2021,4,4414.9
2842,2021,4,4439.8
2843,2021,3,4464.8
2844,2021,3,4489.7
2845,2021,4,4514.6
2846,2021,3,4539.5
2847,2021,4,4564.5
2848,2021,3,4589.4
2849,2021,4,4614.3
2850,2021,3,4639.3
2851,2021,3,4664.2
2852,2021,4,4689.1
2853,2021,4,4714.1
2854,2021,4,4739.0
2855,2021,3,4763.9
2856,2021,4,4788.9
2857,2021,3,4813.8
2858,2021,3,4838.7
2859,2021,4,4863.7
2860,2021,4,4888.6
2861,2021,3,4913.5
2862,2021,4,4938.5
2863,2021,3,4963.4
2864,2021,4,4988.3
2865,2021,3,5013.2
2866,2021,4,5038.2
2867,2021,3,5063.1
2868,2021,4,5088.0
2869,2021,3,5113.0
2870,2021,4,5137.9
2871,2021,2,5162.8
2872,2021,4,5187.8
2873,2021,3,5212.7
2874,2021,4,5237.6
2875,2021,3,5262.6
2876,2021,3,5287.5
2877,2021,3,5312.4
2878,2021,4,5337.4
2879,2021,4,5362.3
2880,2021,4,5387.2
2881,2021,4,5412.2
2882,2021,3,5437.1
2883,2021,3,5462.0
2884,2021,3,5486.9
2885,2021,3,5511.9
2886,2021,3,5536.8
2887,2021,3,5561.7
2888,2021,4,5586.7
2889,2021,3,5611.6
2890,2021,3,5636.5
2891,2021,4,5661.5
2892,2021,4,5686.4
2893,2021,3,5711.3
2894,2021,3,5736.3
2895,2021,3,5761.2
2896,2021,4,5786.1
2897,2021,3,5811.1
2898,2021,4,5836.0
2899,2021,3,5860.9
2900,2021,3,5885.9
2901,2021,3,5910.8
2902,2021,3,5935.7
2903,2021,4,5960.6
2904,2021,3,5985.6
2905,2021,3,6010.5
2906,2021,5,6035.4
2907,2021,3,6060.4
2908,2021,2,6085.3
2909,2021,4,6110.2
2910,2021,3,6135.2
2911,2021,3,6160.1
2912,2021,4,6185.0
2913,2021,3,6210.0
2914,2021,4,6234.9
2915,2021,3,6259.8
2916,2021,3,6284.8
2917,2021,4,6309.7
2918,2021,3,6334.6
2919,2021,2,6359.6
2920,2021,3,6384.5
2921,2021,5,6409.4
2922,2021,4,6434.3
2923,2021,4,6459.3
2924,2021,3,6484.2
2925,2021,4,6509.1
2926,2021,3,6534.1
2927,2021,3,6559.0
2928,2021,3,6583.9
2929,2021,3,6608.9
2930,2021,4,6633.8
2931,2021,3,6658.7
2932,2021,4,6683.7
2933,2021,4,6708.6
2934,2021,3,6733.5
2935,2021,4,6758.5
